id,fullName,birthDate,currentAge,height,weight,POS,Birthplace,B/T
686734,Arturo Roque,02-12-2000,23,"6' 1""",155.0,P,"San Juan de los Lagos, Mexico",R/R
661311,Brandon Villarreal,25-11-1994,29,"5' 11""",170.0,IF,"Ciudad Obregon, Mexico",R/R
669315,Orlando Pina,09-04-1998,26,"5' 11""",218.0,C,"Ciudad Obregon, Mexico",R/R
691959,Nestor Anguamea,11-03-2000,24,"5' 9""",154.0,P,"Ciudad Obregon, Mexico",R/R
666177,Carter Aldrete,12-10-1997,27,"6' 1""",205.0,3B,"Monterey, USA",R/R
664475,Edgar Torres,09-04-1996,28,"6' 1""",201.0,P,"Puebla, Mexico",L/L
532893,Ivan Salas,30-12-1990,33,"5' 11""",155.0,P,"Navojoa, Mexico",L/L
682961,Mario Perez,18-04-2002,22,"5' 11""",148.0,P,"Ciudad Obregon, Mexico",R/R
676084,Noah Bremer,13-05-1996,28,"6' 5""",206.0,P,"Berkeley, USA",R/R
656252,Bobby Bradley,29-05-1996,28,"6' 1""",225.0,1B,"Chicago, USA",L/R
702090,Edgar Bravo,03-08-2000,24,"6' 1""",180.0,IF,"Boca del Rio, Mexico",R/R
673374,Cesar Mendoza,28-02-1997,27,"5' 11""",175.0,C,"Delicias, Mexico",R/R
829264,Juan Alva,10-03-2006,18,,,IF,,L/R
641995,Roel Ramírez,26-05-1995,29,"6' 0""",235.0,P,"Laredo, USA",R/R
703865,Christian Crespo,30-01-2003,21,"6' 2""",190.0,P,"La Paz, MEX",R/R
703725,Luis Gastelum,27-09-2001,23,"6' 2""",168.0,P,"Los Mochis, Mexico",R/R
701013,Ricardo Chapa,28-02-2002,22,"6' 1""",183.0,P,"Nuevo Laredo, Mexico",R/R
678712,Mario Garcia,27-12-1998,25,"6' 1""",183.0,P,"Los Mochis, Mexico",R/R
691714,Kevin Ribon,20-09-2002,22,"6' 0""",157.0,P,"Aguadulce, Mexico",R/R
692940,Erick Preciado,25-06-1996,28,"6' 0""",180.0,P,,R/R
802580,Roberto Castro,10-08-2000,24,"6' 0""",180.0,OF,"Monclova, Mexico",L/R
806873,Yael Romero,15-10-2005,19,"5' 11""",175.0,1B,,L/R
700062,Andre Sanchez,05-02-2003,21,"5' 10""",140.0,P,"Cordoba, Mexico",R/R
674496,Daniel Cornejo,15-10-1990,34,"6' 2""",203.0,OF,"Guasave, Mexico",R/R
814188,Jayson Bass,29-04-2006,18,"5' 11""",165.0,OF,"Los Mochis, Mexico",S/R
572177,Nick Struck,07-10-1989,35,"6' 0""",205.0,P,"Portland, USA",R/R
814812,Edgar Lugo,19-08-2004,20,"5' 9""",170.0,SS,"Ciudad Constitucion, Mexico",S/R
668843,Conner Capel,19-05-1997,27,"6' 0""",185.0,OF,"Katy, USA",L/L
642299,Alejandro Flores,27-12-1995,28,"6' 1""",180.0,C,"Hermosillo, Mexico",S/R
547862,David Reyes,12-04-1990,34,"6' 0""",190.0,P,"Los Mochis, Mexico",R/R
667904,Jose Isidro Marquez,17-06-1994,30,"5' 9""",171.0,P,"Navajoa, Mexico",R/R
616569,Diego Madero,17-01-1992,32,"5' 7""",163.0,SS,"Hermosillo, Mexico",R/R
805321,Trevor Kuncl,28-02-1999,25,"6' 0""",185.0,P,"Philadelphia, USA",R/R
655212,Manuel Orduno,21-01-1996,28,"5' 10""",183.0,OF,"Ciudad Obregon, Mexico",R/R
623985,Manuel Chavez,22-11-1993,30,"6' 3""",175.0,P,"Mexicali, Mexico",L/L
644425,Jake Sanchez,19-08-1989,35,"6' 1""",205.0,P,"Brawley, USA",R/R
665745,Javier Salazar,28-10-1996,27,"6' 1""",205.0,IF,"Monterrey, Mexico",L/R
810862,Angel Lopez,16-09-2002,22,"5' 8""",180.0,P,"Mexicali, Mexico",L/L
677076,Clayton Andrews,04-01-1997,27,"5' 6""",160.0,P,"Petaluma, USA",L/L
691928,Patricio Ress,26-06-2003,21,"6' 2""",165.0,P,"San Luis Potosi, Mexico",R/R
676021,Luis Santos,04-01-2000,24,"5' 6""",160.0,2B,"Paso de la Boca, Mexico",R/R
511428,Leo Heras,29-05-1990,34,"5' 9""",190.0,OF,"Tijuana, Mexico",L/R
622747,Eduardo Vera,03-07-1994,30,"6' 2""",195.0,P,"Merida, Mexico",R/R
624645,Julian Leon,24-01-1996,28,"5' 11""",235.0,C,"Hermosillo, Mexico",R/R
687867,Clay Dungan,02-06-1996,28,"6' 0""",190.0,2B,"Muncie, USA",L/R
606143,Alejandro Mejia,10-03-1993,31,"6' 4""",195.0,3B,"Santo Domingo, Dominican Republic",R/R
683138,Fernando Lozano,11-01-2000,24,"6' 2""",186.0,P,"Ensenada, Mexico",R/R
605011,Moises Gutierrez,19-11-1994,29,"5' 9""",165.0,2B,"San Luis Potosi, Mexico",S/R
661309,Adrián Martínez,10-12-1996,27,"6' 2""",215.0,P,"Mexicali, Mexico",R/R
671760,Mario Jimenez,06-12-1995,28,"5' 11""",198.0,P,"Oaxaca, Mexico",R/R
672911,Jesus Cruz,15-04-1995,29,"6' 1""",230.0,P,"Salinas de Hidalgo, Mexico",R/R
622270,Alex D. Mejia,18-01-1991,33,"6' 1""",200.0,2B,"Sylmar, USA",R/R
681871,Eli Villalobos,26-06-1997,27,"6' 4""",195.0,P,"La Habra, USA",R/R
699063,Pedro Santillan,07-07-2001,23,"6' 4""",200.0,P,"Chihuahua, Mexico",R/R
592144,Wynton Bernard,24-09-1990,34,"6' 0""",195.0,OF,"San Diego, USA",R/R
650995,Norberto Obeso,09-07-1995,29,"6' 0""",175.0,OF,"Hermosillo, Mexico",L/R
680716,Jonathan Ornelas,26-05-2000,24,"6' 0""",196.0,3B,"Glendale, USA",R/R
692271,Jose Luis Reyes,20-08-2002,22,"6' 3""",190.0,P,"Mexicali, Mexico",R/R
667712,Austin Hansen,25-08-1996,28,"6' 0""",204.0,P,"Lenexa, USA",R/R
495664,Ricardo Serrano,03-04-1986,38,"5' 9""",165.0,2B,"Gomez Palacio, Mexico",S/R
675132,Yamil Castillo,18-08-1999,25,"6' 1""",200.0,P,"Minatitlan, Mexico",R/R
689567,Hernan Yanez,04-01-1999,25,"6' 0""",200.0,C,"Mexicali, Mexico",S/R
804933,Angel Garza,07-12-2004,19,"6' 1""",200.0,P,"Monterrey, Mexico",R/R
661149,Cristian Castillo,25-09-1994,30,"6' 0""",190.0,P,"Monterrey, Mexico",L/L
516679,Sebastian Valle,24-07-1990,34,"6' 1""",215.0,C,"Los Mochis, Mexico",R/R
800079,Cristian Alvarado,06-07-2003,21,"6' 0""",185.0,P,"Esperanza, Mexico",R/R
829261,Jose Angel Cecena,27-01-2005,19,"5' 8""",163.0,IF,"Los Mochis, Mexico",R/L
828390,Carlos Baez,08-10-2005,19,"5' 7""",188.0,2B,"Ciudad Obregon, Mexico",S/R
680048,Aldo Ramirez,06-05-2001,23,"6' 0""",191.0,P,"Aguascalientes, Mexico",R/R
593372,Carlos Martinez,21-09-1991,33,"6' 0""",200.0,P,"Puerto Plata, Dominican Republic",R/R
680029,Oziel Flores,12-09-1997,27,"5' 6""",160.0,IF,"Guadalajara, Mexico",S/R
593495,Daniel Castro,14-11-1992,31,"5' 11""",201.0,SS,"Guaymas, Mexico",R/R
686317,Edgar Manzo,24-10-2000,24,"5' 11""",181.0,P,"Guadalajara, Mexico",R/R
672666,Adolfo Ramirez,01-06-1999,25,"6' 0""",165.0,P,"Heroica Mulege, Mexico",R/R
624221,Carlos Figueroa,10-04-1992,32,"5' 8""",220.0,OF,"Hermosillo, Mexico",S/R
701980,Nestor Rios,04-01-2005,19,"6' 0""",175.0,C,"Aguascalientes, Mexico",R/R
543875,Niko Vasquez,26-02-1989,35,"6' 0""",170.0,3B,"Oxnard, USA",R/R
700071,Alexandro Tovalin,25-11-1997,26,"6' 0""",187.0,P,"San Diego, USA",R/R
801726,Santiago Gomez,05-04-2004,20,"5' 11""",160.0,SS,"Ciudad de Mexico, MEX",R/R
600526,José Torres,24-09-1993,31,"6' 2""",175.0,P,"Caracas, Venezuela",L/L
692643,Ernesto Borges,17-05-2001,23,"6' 2""",188.0,P,"Campeche, Mexico",R/R
593471,Isaias Tejeda,28-10-1991,32,"6' 0""",195.0,C,"Santo Domingo, Dominican Republic",R/R
670986,Jose Bravo,10-06-1997,27,"6' 3""",213.0,P,"Tijuana, Mexico",R/R
660610,Carlos De Leon,28-06-1997,27,"6' 1""",180.0,C,"Cadereyeta Jimenez, Mexico",R/R
692401,Juan Salas,14-02-2003,21,"6' 0""",189.0,P,"Monterrey, Mexico",R/R
679893,Manuel Urias,08-03-2001,23,"6' 6""",243.0,P,"Ahome, Mexico",R/R
829274,Damian Mora,14-01-2003,21,"5' 10""",171.0,IF,"Los Mochis, Mexico",R/R
807586,Omar Araujo,07-02-1999,25,"6' 1""",220.0,P,"El Naranjo, Mexico",R/R
691678,Vidal Sotelo,11-08-2002,22,"5' 9""",211.0,P,"Guasave, Mexico",L/L
683114,Fernando Burgueno,29-08-1998,26,"5' 10""",183.0,P,"Mazatlan, Mexico",R/R
